id,contrato_id,numero_parcela,valor,data_vencimento,paga,data_pagamento
3261,763,5,343.84,2024-07-28,True,2024-07-24
3262,763,6,507.77,2024-08-27,True,2024-08-26
3263,764,1,662.35,2024-03-29,True,2024-03-24
3264,764,2,415.4,2024-04-28,False,
3265,764,3,661.08,2024-05-28,True,2024-05-24
3266,764,4,763.91,2024-06-27,True,2024-06-26
3267,764,5,313.67,2024-07-27,True,2024-07-29
3268,764,6,571.95,2024-08-26,True,2024-08-26
3269,765,1,396.19,2024-01-17,True,2024-01-16
3270,765,2,747.26,2024-02-16,True,2024-02-11
3271,765,3,242.22,2024-03-17,True,2024-03-13
3272,765,4,563.23,2024-04-16,False,
3273,765,5,659.17,2024-05-16,True,2024-05-13
3274,765,6,431.37,2024-06-15,True,2024-06-20
3275,766,1,443.26,2024-01-13,True,2024-01-09
3276,766,2,662.51,2024-02-12,True,2024-02-09
3277,766,3,847.12,2024-03-13,True,2024-03-12
3278,766,4,301.46,2024-04-12,True,2024-04-09
3279,767,1,306.03,2024-02-26,True,2024-02-26
3280,767,2,793.14,2024-03-27,True,2024-04-01
3281,767,3,320.91,2024-04-26,True,2024-04-28
3282,767,4,826.02,2024-05-26,True,2024-05-21
3283,768,1,889.61,2024-04-09,True,2024-04-07
3284,768,2,676.44,2024-05-09,True,2024-05-12
3285,768,3,816.29,2024-06-08,True,2024-06-06
3286,768,4,368.69,2024-07-08,True,2024-07-05
3287,768,5,804.39,2024-08-07,True,2024-08-03
3288,769,1,580.99,2024-02-18,True,2024-02-22
3289,769,2,386.93,2024-03-19,True,2024-03-16
3290,769,3,316.12,2024-04-18,True,2024-04-14
3291,769,4,505.6,2024-05-18,True,2024-05-17
3292,770,1,277.89,2024-04-19,True,2024-04-15
3293,770,2,688.39,2024-05-19,True,2024-05-16
3294,770,3,413.67,2024-06-18,True,2024-06-14
3295,770,4,568.89,2024-07-18,True,2024-07-13
3296,771,1,816.4,2024-04-28,True,2024-04-26
3297,771,2,450.62,2024-05-28,True,2024-05-27
3298,771,3,209.57,2024-06-27,True,2024-06-23
3299,771,4,481.21,2024-07-27,True,2024-07-26
3300,771,5,218.96,2024-08-26,True,2024-08-31
3301,771,6,915.17,2024-09-25,True,2024-09-24
3302,772,1,766.46,2024-01-17,True,2024-01-18
3303,772,2,500.77,2024-02-16,True,2024-02-14
3304,772,3,916.8,2024-03-17,True,2024-03-13
3305,772,4,728.38,2024-04-16,True,2024-04-13
3306,773,1,815.49,2024-01-30,True,2024-01-27
3307,773,2,405.87,2024-02-29,True,2024-02-28
3308,773,3,506.24,2024-03-30,True,2024-03-27
3309,773,4,342.34,2024-04-29,True,2024-04-30
3310,774,1,688.24,2024-03-15,True,2024-03-13
3311,774,2,632.51,2024-04-14,True,2024-04-13
3312,774,3,930.09,2024-05-14,True,2024-05-13
3313,774,4,256.33,2024-06-13,True,2024-06-12
3314,774,5,917.21,2024-07-13,True,2024-07-12
3315,774,6,731.68,2024-08-12,True,2024-08-08
3316,775,1,659.71,2024-03-02,True,2024-03-05
3317,775,2,582.51,2024-04-01,True,2024-03-31
3318,775,3,632.1,2024-05-01,True,2024-05-04
3319,775,4,296.96,2024-05-31,True,2024-06-02
3320,776,1,745.47,2024-01-28,True,2024-01-27
3321,776,2,492.28,2024-02-27,True,2024-02-23
3322,776,3,808.36,2024-03-28,True,2024-03-23
3323,776,4,231.46,2024-04-27,True,2024-04-23
3324,776,5,917.17,2024-05-27,True,2024-05-26
3325,776,6,908.17,2024-06-26,True,2024-06-25
3326,777,1,354.47,2024-02-07,True,2024-02-03
3327,777,2,511.01,2024-03-08,True,2024-03-04
3328,777,3,627.15,2024-04-07,True,2024-04-06
3329,777,4,229.63,2024-05-07,True,2024-05-06
3330,778,1,524.41,2024-03-06,True,2024-03-01
3331,778,2,566.7,2024-04-05,True,2024-04-06
3332,778,3,792.84,2024-05-05,True,2024-05-03
3333,778,4,591.12,2024-06-04,True,2024-06-08
3334,779,1,236.64,2024-01-14,True,2024-01-12
3335,779,2,706.13,2024-02-13,False,
3336,779,3,856.59,2024-03-14,True,2024-03-09
3337,779,4,251.17,2024-04-13,True,2024-04-08
3338,779,5,839.34,2024-05-13,True,2024-05-16
3339,780,1,469.87,2024-04-27,True,2024-04-23
3340,780,2,459.39,2024-05-27,False,
3341,780,3,660.77,2024-06-26,True,2024-06-27
3342,780,4,811.38,2024-07-26,True,2024-07-25
3343,781,1,419.11,2024-04-23,True,2024-04-20
3344,781,2,642.73,2024-05-23,True,2024-05-23
3345,781,3,306.7,2024-06-22,True,2024-06-18
3346,781,4,822.13,2024-07-22,True,2024-07-21
3347,781,5,205.78,2024-08-21,False,
3348,781,6,765.39,2024-09-20,True,2024-09-16
3349,782,1,753.89,2024-01-15,True,2024-01-10
3350,782,2,560.34,2024-02-14,True,2024-02-13
3351,782,3,677.02,2024-03-15,True,2024-03-14
3352,782,4,701.75,2024-04-14,True,2024-04-13
3353,783,1,646.17,2024-03-28,True,2024-03-28
3354,783,2,695.14,2024-04-27,True,2024-05-01
3355,783,3,375.42,2024-05-27,True,2024-05-24
3356,783,4,242.46,2024-06-26,True,2024-06-22
3357,783,5,598.01,2024-07-26,True,2024-07-26
3358,784,1,715.89,2024-04-24,True,2024-04-21
3359,784,2,693.46,2024-05-24,True,2024-05-23
3360,784,3,792.33,2024-06-23,False,
3361,784,4,340.71,2024-07-23,True,2024-07-22
3362,785,1,256.69,2024-01-08,True,2024-01-03
3363,785,2,460.78,2024-02-07,True,2024-02-04
3364,785,3,384.05,2024-03-08,True,2024-03-06
3365,785,4,790.2,2024-04-07,True,2024-04-05
3366,786,1,258.82,2024-01-15,True,2024-01-11
3367,786,2,315.95,2024-02-14,False,
3368,786,3,563.99,2024-03-15,True,2024-03-13
3369,786,4,705.62,2024-04-14,False,
3370,786,5,361.77,2024-05-14,True,2024-05-13
3371,786,6,424.48,2024-06-13,True,2024-06-09
3372,787,1,336.96,2024-04-25,True,2024-04-29
3373,787,2,325.43,2024-05-25,True,2024-05-26
3374,787,3,662.5,2024-06-24,True,2024-06-20
3375,787,4,885.58,2024-07-24,True,2024-07-28
3376,787,5,578.79,2024-08-23,True,2024-08-19
3377,788,1,788.94,2024-02-04,True,2024-01-30
3378,788,2,377.93,2024-03-05,False,
3379,788,3,957.0,2024-04-04,False,
3380,788,4,918.6,2024-05-04,True,2024-04-30
3381,789,1,786.78,2024-02-27,True,2024-02-23
3382,789,2,583.42,2024-03-28,True,2024-03-31
3383,789,3,596.23,2024-04-27,True,2024-04-23
3384,789,4,959.95,2024-05-27,True,2024-05-26
3385,790,1,212.74,2024-03-09,True,2024-03-05
3386,790,2,886.34,2024-04-08,True,2024-04-04
3387,790,3,571.01,2024-05-08,True,2024-05-06
3388,790,4,831.89,2024-06-07,True,2024-06-06
3389,790,5,888.31,2024-07-07,True,2024-07-09
3390,790,6,624.74,2024-08-06,True,2024-08-01
3391,791,1,633.95,2024-02-01,True,2024-01-31
3392,791,2,696.36,2024-03-02,True,2024-03-06
3393,791,3,956.26,2024-04-01,True,2024-04-01
3394,791,4,506.36,2024-05-01,True,2024-04-28
3395,792,1,340.21,2024-04-27,True,2024-04-25
3396,792,2,310.72,2024-05-27,True,2024-05-23
3397,792,3,789.9,2024-06-26,True,2024-07-01
3398,792,4,367.84,2024-07-26,True,2024-07-23
3399,793,1,918.35,2024-02-26,True,2024-02-25
3400,793,2,250.7,2024-03-27,True,2024-03-22
3401,793,3,863.65,2024-04-26,True,2024-04-21
3402,793,4,919.56,2024-05-26,True,2024-05-25
3403,794,1,350.68,2024-01-10,True,2024-01-06
3404,794,2,918.36,2024-02-09,True,2024-02-09
3405,794,3,331.81,2024-03-10,True,2024-03-08
3406,794,4,899.99,2024-04-09,True,2024-04-06
3407,794,5,533.23,2024-05-09,True,2024-05-12
3408,795,1,477.36,2024-01-27,True,2024-01-24
3409,795,2,351.25,2024-02-26,True,2024-03-01
3410,795,3,715.74,2024-03-27,True,2024-03-24
3411,795,4,588.92,2024-04-26,True,2024-04-21
3412,796,1,556.21,2024-01-03,True,2023-12-31
3413,796,2,337.39,2024-02-02,True,2024-01-30
3414,796,3,815.8,2024-03-03,True,2024-02-28
3415,796,4,964.97,2024-04-02,True,2024-03-28
3416,796,5,428.2,2024-05-02,False,
3417,796,6,871.47,2024-06-01,True,2024-05-30
3418,797,1,329.0,2024-02-26,True,2024-03-01
3419,797,2,301.18,2024-03-27,True,2024-03-22
3420,797,3,765.71,2024-04-26,True,2024-04-27
3421,797,4,498.33,2024-05-26,True,2024-05-23
3422,797,5,297.19,2024-06-25,True,2024-06-26
3423,798,1,958.23,2024-04-12,False,
3424,798,2,324.84,2024-05-12,False,
3425,798,3,636.92,2024-06-11,True,2024-06-08
3426,798,4,579.13,2024-07-11,True,2024-07-15
3427,799,1,733.51,2024-02-12,True,2024-02-08
3428,799,2,470.95,2024-03-13,True,2024-03-12
3429,799,3,311.54,2024-04-12,True,2024-04-08
3430,799,4,694.02,2024-05-12,True,2024-05-09
3431,800,1,244.03,2024-02-27,True,2024-02-25
3432,800,2,825.03,2024-03-28,True,2024-03-27
3433,800,3,630.73,2024-04-27,True,2024-04-26
3434,800,4,980.67,2024-05-27,True,2024-05-22
3435,800,5,684.06,2024-06-26,False,
3436,801,1,926.76,2024-04-13,True,2024-04-09
3437,801,2,495.7,2024-05-13,True,2024-05-10
3438,801,3,446.47,2024-06-12,True,2024-06-10
3439,801,4,782.28,2024-07-12,True,2024-07-15
3440,802,1,430.91,2024-04-05,True,2024-04-08
3441,802,2,782.88,2024-05-05,True,2024-05-09
3442,802,3,268.86,2024-06-04,True,2024-05-30
3443,802,4,989.31,2024-07-04,True,2024-07-07
3444,803,1,270.76,2024-03-06,True,2024-03-09
3445,803,2,339.91,2024-04-05,True,2024-04-03
3446,803,3,359.41,2024-05-05,True,2024-05-01
3447,803,4,233.79,2024-06-04,True,2024-06-06
3448,803,5,595.28,2024-07-04,True,2024-07-03
3449,803,6,323.22,2024-08-03,True,2024-07-30
3450,804,1,299.34,2024-01-25,True,2024-01-23
3451,804,2,593.51,2024-02-24,True,2024-02-23
3452,804,3,811.77,2024-03-25,True,2024-03-29
3453,804,4,796.45,2024-04-24,True,2024-04-21
3454,804,5,702.4,2024-05-24,True,2024-05-23
3455,805,1,498.56,2024-02-12,True,2024-02-09
3456,805,2,330.28,2024-03-13,True,2024-03-11
3457,805,3,485.91,2024-04-12,True,2024-04-09
3458,805,4,238.97,2024-05-12,True,2024-05-11
3459,805,5,611.09,2024-06-11,True,2024-06-10
3460,805,6,679.01,2024-07-11,True,2024-07-08
3461,806,1,861.46,2024-01-31,True,2024-01-28
3462,806,2,276.67,2024-03-01,True,2024-03-01
3463,806,3,309.56,2024-03-31,True,2024-03-27
3464,806,4,472.25,2024-04-30,False,
3465,807,1,281.93,2024-04-11,True,2024-04-09
3466,807,2,836.09,2024-05-11,True,2024-05-06
3467,807,3,876.86,2024-06-10,True,2024-06-09
3468,807,4,533.88,2024-07-10,False,
3469,807,5,293.25,2024-08-09,True,2024-08-06
3470,807,6,449.26,2024-09-08,True,2024-09-12
3471,808,1,618.5,2024-01-12,False,
3472,808,2,337.77,2024-02-11,True,2024-02-10
3473,808,3,377.89,2024-03-12,True,2024-03-10
3474,808,4,445.94,2024-04-11,True,2024-04-14
3475,809,1,752.65,2024-02-14,True,2024-02-10
3476,809,2,805.87,2024-03-15,True,2024-03-10
3477,809,3,674.54,2024-04-14,True,2024-04-14
3478,809,4,253.0,2024-05-14,True,2024-05-13
3479,809,5,936.08,2024-06-13,True,2024-06-14
3480,810,1,736.48,2024-01-11,True,2024-01-08
3481,810,2,959.03,2024-02-10,True,2024-02-05
3482,810,3,824.64,2024-03-11,True,2024-03-10
3483,810,4,279.28,2024-04-10,True,2024-04-08
3484,810,5,772.65,2024-05-10,False,
3485,811,1,337.42,2024-03-21,True,2024-03-20
3486,811,2,939.39,2024-04-20,False,
3487,811,3,881.04,2024-05-20,True,2024-05-18
3488,811,4,551.73,2024-06-19,False,
3489,811,5,344.68,2024-07-19,True,2024-07-17
3490,812,1,611.4,2024-03-06,True,2024-03-03
3491,812,2,298.89,2024-04-05,True,2024-04-02
3492,812,3,763.78,2024-05-05,True,2024-05-02
3493,812,4,594.97,2024-06-04,True,2024-06-01
3494,812,5,749.64,2024-07-04,True,2024-06-30
3495,812,6,432.47,2024-08-03,True,2024-08-02
3496,813,1,915.8,2024-01-27,True,2024-01-29
3497,813,2,343.44,2024-02-26,False,
3498,813,3,593.32,2024-03-27,True,2024-03-26
3499,813,4,295.37,2024-04-26,True,2024-04-25
3500,813,5,793.15,2024-05-26,True,2024-05-23
3501,813,6,980.17,2024-06-25,True,2024-06-21
3502,814,1,298.21,2024-01-12,True,2024-01-09
3503,814,2,811.85,2024-02-11,True,2024-02-07
3504,814,3,484.88,2024-03-12,True,2024-03-15
3505,814,4,609.13,2024-04-11,True,2024-04-10
3506,815,1,400.55,2024-03-11,True,2024-03-09
3507,815,2,223.78,2024-04-10,True,2024-04-13
3508,815,3,742.49,2024-05-10,False,
3509,815,4,506.11,2024-06-09,True,2024-06-04
3510,815,5,698.59,2024-07-09,True,2024-07-04
3511,816,1,814.06,2024-01-17,True,2024-01-13
3512,816,2,592.2,2024-02-16,True,2024-02-11
3513,816,3,637.3,2024-03-17,False,
3514,816,4,225.28,2024-04-16,True,2024-04-19
3515,816,5,560.09,2024-05-16,True,2024-05-15
3516,816,6,226.29,2024-06-15,True,2024-06-17
3517,817,1,907.76,2024-01-30,True,2024-01-27
3518,817,2,772.58,2024-02-29,True,2024-02-25
3519,817,3,728.06,2024-03-30,True,2024-03-26
3520,817,4,649.8,2024-04-29,True,2024-04-26
3521,818,1,595.75,2024-01-14,False,
3522,818,2,693.55,2024-02-13,True,2024-02-15
3523,818,3,249.14,2024-03-14,True,2024-03-11
3524,818,4,479.1,2024-04-13,True,2024-04-10
3525,818,5,504.46,2024-05-13,True,2024-05-16
3526,818,6,481.02,2024-06-12,True,2024-06-09
3527,819,1,674.03,2024-03-23,False,
3528,819,2,252.4,2024-04-22,True,2024-04-21
3529,819,3,630.73,2024-05-22,True,2024-05-18
3530,819,4,654.44,2024-06-21,False,
3531,820,1,413.3,2024-04-02,True,2024-03-30
3532,820,2,502.19,2024-05-02,True,2024-04-28
3533,820,3,280.05,2024-06-01,True,2024-05-27
3534,820,4,849.17,2024-07-01,True,2024-06-28
3535,820,5,490.67,2024-07-31,True,2024-07-30
3536,820,6,872.3,2024-08-30,True,2024-08-29
3537,821,1,437.86,2024-04-23,True,2024-04-27
3538,821,2,794.31,2024-05-23,True,2024-05-23
3539,821,3,673.49,2024-06-22,True,2024-06-17
3540,821,4,580.21,2024-07-22,True,2024-07-19
3541,821,5,603.71,2024-08-21,True,2024-08-18
3542,821,6,360.06,2024-09-20,True,2024-09-16
3543,822,1,737.25,2024-02-04,True,2024-02-09
3544,822,2,762.67,2024-03-05,True,2024-03-03
3545,822,3,728.64,2024-04-04,True,2024-04-06
3546,822,4,949.73,2024-05-04,True,2024-04-30
3547,822,5,947.71,2024-06-03,True,2024-06-01
3548,822,6,491.42,2024-07-03,True,2024-06-30
3549,823,1,875.3,2024-01-21,True,2024-01-21
3550,823,2,707.14,2024-02-20,True,2024-02-17
3551,823,3,716.83,2024-03-21,True,2024-03-17
3552,823,4,390.79,2024-04-20,True,2024-04-17
3553,823,5,571.33,2024-05-20,True,2024-05-19
3554,824,1,361.59,2024-03-17,True,2024-03-14
3555,824,2,726.94,2024-04-16,True,2024-04-21
3556,824,3,588.67,2024-05-16,True,2024-05-16
3557,824,4,451.12,2024-06-15,True,2024-06-11
3558,824,5,917.42,2024-07-15,True,2024-07-18
3559,825,1,954.53,2024-01-13,True,2024-01-12
3560,825,2,656.78,2024-02-12,True,2024-02-07
3561,825,3,959.74,2024-03-13,False,
3562,825,4,401.45,2024-04-12,True,2024-04-11
3563,825,5,818.55,2024-05-12,True,2024-05-17
3564,825,6,511.96,2024-06-11,True,2024-06-07
3565,826,1,374.41,2024-03-22,True,2024-03-19
3566,826,2,551.58,2024-04-21,True,2024-04-17
3567,826,3,626.78,2024-05-21,True,2024-05-16
3568,826,4,539.03,2024-06-20,True,2024-06-21
3569,827,1,490.4,2024-02-28,True,2024-02-28
3570,827,2,716.32,2024-03-29,False,
3571,827,3,227.85,2024-04-28,True,2024-04-27
3572,827,4,752.55,2024-05-28,True,2024-05-23
3573,828,1,507.75,2024-03-15,True,2024-03-14
3574,828,2,627.93,2024-04-14,True,2024-04-13
3575,828,3,927.83,2024-05-14,True,2024-05-16
3576,828,4,440.71,2024-06-13,False,
3577,828,5,805.33,2024-07-13,True,2024-07-14
3578,829,1,932.71,2024-02-16,True,2024-02-21
3579,829,2,525.03,2024-03-17,True,2024-03-20
3580,829,3,576.87,2024-04-16,True,2024-04-21
3581,829,4,537.89,2024-05-16,False,
3582,829,5,280.32,2024-06-15,True,2024-06-14
3583,830,1,481.49,2024-02-03,True,2024-02-08
3584,830,2,461.41,2024-03-04,True,2024-03-02
3585,830,3,704.13,2024-04-03,True,2024-03-30
3586,830,4,360.06,2024-05-03,True,2024-05-02
3587,830,5,326.26,2024-06-02,True,2024-06-07
3588,831,1,810.53,2024-02-15,True,2024-02-12
3589,831,2,561.19,2024-03-16,True,2024-03-14
3590,831,3,749.97,2024-04-15,True,2024-04-13
3591,831,4,267.52,2024-05-15,True,2024-05-11
3592,831,5,955.81,2024-06-14,True,2024-06-13
3593,831,6,938.49,2024-07-14,True,2024-07-13
3594,832,1,979.3,2024-02-04,True,2024-02-02
3595,832,2,239.83,2024-03-05,True,2024-03-03
3596,832,3,271.25,2024-04-04,True,2024-04-04
3597,832,4,211.29,2024-05-04,True,2024-04-30
3598,833,1,861.81,2024-02-10,True,2024-02-08
3599,833,2,352.44,2024-03-11,True,2024-03-08
3600,833,3,797.15,2024-04-10,True,2024-04-08
3601,833,4,680.07,2024-05-10,False,
3602,833,5,426.37,2024-06-09,True,2024-06-05
3603,834,1,833.97,2024-02-23,True,2024-02-24
3604,834,2,694.14,2024-03-24,False,
3605,834,3,495.71,2024-04-23,True,2024-04-22
3606,834,4,575.11,2024-05-23,True,2024-05-26
3607,834,5,749.48,2024-06-22,True,2024-06-17
3608,834,6,404.98,2024-07-22,True,2024-07-19
3609,835,1,944.85,2024-01-20,True,2024-01-15
3610,835,2,951.46,2024-02-19,False,
3611,835,3,678.59,2024-03-20,True,2024-03-17
3612,835,4,603.63,2024-04-19,True,2024-04-24
3613,835,5,496.72,2024-05-19,False,
3614,836,1,647.65,2024-03-29,True,2024-03-24
3615,836,2,594.27,2024-04-28,True,2024-04-27
3616,836,3,453.85,2024-05-28,True,2024-05-27
3617,836,4,450.62,2024-06-27,False,
3618,837,1,599.37,2024-02-15,False,
3619,837,2,424.8,2024-03-16,True,2024-03-13
3620,837,3,690.35,2024-04-15,True,2024-04-12
3621,837,4,548.62,2024-05-15,True,2024-05-11
3622,838,1,810.94,2024-03-02,True,2024-03-07
3623,838,2,709.32,2024-04-01,True,2024-03-31
3624,838,3,383.89,2024-05-01,True,2024-04-27
3625,838,4,549.14,2024-05-31,False,
3626,838,5,941.77,2024-06-30,True,2024-06-25
3627,839,1,588.16,2024-02-17,True,2024-02-18
3628,839,2,298.92,2024-03-18,True,2024-03-19
3629,839,3,867.96,2024-04-17,True,2024-04-21
3630,839,4,912.72,2024-05-17,True,2024-05-16
3631,839,5,620.81,2024-06-16,True,2024-06-15
3632,839,6,396.93,2024-07-16,True,2024-07-13
3633,840,1,220.77,2024-04-10,True,2024-04-06
3634,840,2,498.85,2024-05-10,False,
3635,840,3,284.86,2024-06-09,True,2024-06-05
3636,840,4,864.56,2024-07-09,True,2024-07-06
3637,841,1,675.36,2024-05-05,True,2024-05-10
3638,841,2,697.89,2024-06-04,True,2024-06-09
3639,841,3,925.5,2024-07-04,True,2024-07-03
3640,841,4,841.25,2024-08-03,True,2024-08-02
3641,842,1,637.72,2024-01-09,True,2024-01-06
3642,842,2,342.41,2024-02-08,False,
3643,842,3,892.41,2024-03-09,True,2024-03-10
3644,842,4,510.8,2024-04-08,True,2024-04-06
3645,843,1,296.48,2024-03-05,True,2024-03-02
3646,843,2,922.99,2024-04-04,True,2024-04-03
3647,843,3,865.64,2024-05-04,True,2024-04-30
3648,843,4,581.15,2024-06-03,True,2024-05-30
3649,843,5,848.8,2024-07-03,True,2024-06-29
3650,844,1,274.36,2024-03-25,True,2024-03-30
3651,844,2,379.38,2024-04-24,True,2024-04-20
3652,844,3,621.82,2024-05-24,True,2024-05-20
3653,844,4,549.88,2024-06-23,False,
3654,844,5,582.09,2024-07-23,True,2024-07-20
3655,844,6,873.23,2024-08-22,True,2024-08-21
3656,845,1,640.8,2024-03-15,False,
3657,845,2,610.73,2024-04-14,True,2024-04-10
3658,845,3,728.68,2024-05-14,True,2024-05-11
3659,845,4,668.45,2024-06-13,True,2024-06-09
3660,845,5,343.64,2024-07-13,True,2024-07-12
3661,845,6,533.0,2024-08-12,True,2024-08-08
3662,846,1,805.88,2024-01-21,True,2024-01-23
3663,846,2,973.38,2024-02-20,True,2024-02-18
3664,846,3,262.58,2024-03-21,False,
3665,846,4,407.45,2024-04-20,True,2024-04-19
3666,846,5,204.68,2024-05-20,True,2024-05-16
3667,846,6,568.13,2024-06-19,True,2024-06-14
3668,847,1,780.73,2024-01-14,True,2024-01-18
3669,847,2,488.58,2024-02-13,True,2024-02-09
3670,847,3,843.71,2024-03-14,True,2024-03-12
3671,847,4,289.53,2024-04-13,True,2024-04-13
3672,847,5,367.38,2024-05-13,True,2024-05-09
3673,847,6,873.67,2024-06-12,True,2024-06-11
3674,848,1,440.73,2024-03-13,True,2024-03-12
3675,848,2,293.17,2024-04-12,False,
3676,848,3,791.02,2024-05-12,True,2024-05-11
3677,848,4,887.84,2024-06-11,True,2024-06-06
3678,848,5,863.56,2024-07-11,True,2024-07-10
3679,848,6,704.33,2024-08-10,True,2024-08-13
3680,849,1,789.66,2024-03-11,True,2024-03-08
3681,849,2,229.61,2024-04-10,True,2024-04-05
3682,849,3,948.22,2024-05-10,False,
3683,849,4,894.11,2024-06-09,True,2024-06-08
3684,849,5,537.6,2024-07-09,True,2024-07-05
3685,850,1,911.31,2024-02-08,True,2024-02-05
3686,850,2,558.66,2024-03-09,True,2024-03-07
3687,850,3,575.39,2024-04-08,True,2024-04-03
3688,850,4,927.26,2024-05-08,True,2024-05-04
3689,850,5,304.93,2024-06-07,True,2024-06-03
3690,851,1,866.46,2024-05-02,True,2024-04-28
3691,851,2,839.8,2024-06-01,True,2024-05-29
3692,851,3,752.56,2024-07-01,True,2024-06-29
3693,851,4,359.59,2024-07-31,True,2024-07-27
3694,851,5,954.44,2024-08-30,True,2024-08-25
3695,851,6,237.64,2024-09-29,True,2024-10-01
3696,852,1,741.54,2024-04-27,True,2024-05-01
3697,852,2,225.58,2024-05-27,True,2024-05-22
3698,852,3,381.35,2024-06-26,True,2024-06-23
3699,852,4,827.91,2024-07-26,True,2024-07-21
3700,852,5,413.99,2024-08-25,True,2024-08-20
3701,852,6,683.43,2024-09-24,True,2024-09-20
3702,853,1,839.19,2024-04-27,False,
3703,853,2,804.61,2024-05-27,False,
3704,853,3,825.32,2024-06-26,True,2024-06-26
3705,853,4,858.89,2024-07-26,True,2024-07-25
3706,853,5,896.7,2024-08-25,False,
3707,854,1,325.63,2024-02-08,True,2024-02-03
3708,854,2,598.71,2024-03-09,True,2024-03-06
3709,854,3,467.69,2024-04-08,True,2024-04-11
3710,854,4,975.71,2024-05-08,True,2024-05-04
3711,854,5,473.06,2024-06-07,True,2024-06-04
3712,855,1,772.16,2024-02-21,True,2024-02-19
3713,855,2,321.29,2024-03-22,True,2024-03-20
3714,855,3,310.4,2024-04-21,True,2024-04-24
3715,855,4,961.47,2024-05-21,True,2024-05-20
3716,855,5,554.06,2024-06-20,True,2024-06-15
3717,855,6,954.91,2024-07-20,True,2024-07-18
3718,856,1,547.26,2024-01-28,True,2024-01-26
3719,856,2,922.01,2024-02-27,True,2024-02-22
3720,856,3,978.13,2024-03-28,True,2024-04-02
3721,856,4,642.89,2024-04-27,True,2024-04-24
3722,856,5,206.32,2024-05-27,True,2024-05-25
3723,856,6,760.24,2024-06-26,True,2024-06-21
3724,857,1,699.49,2024-03-01,True,2024-02-27
3725,857,2,910.14,2024-03-31,True,2024-03-29
3726,857,3,904.78,2024-04-30,True,2024-04-26
3727,857,4,780.08,2024-05-30,True,2024-05-25
3728,857,5,427.14,2024-06-29,True,2024-06-24
3729,858,1,472.57,2024-04-23,True,2024-04-18
3730,858,2,674.0,2024-05-23,True,2024-05-19
3731,858,3,989.56,2024-06-22,True,2024-06-19
3732,858,4,407.81,2024-07-22,True,2024-07-21
3733,859,1,558.99,2024-04-06,True,2024-04-03
3734,859,2,986.36,2024-05-06,True,2024-05-10
3735,859,3,771.72,2024-06-05,False,
3736,859,4,732.42,2024-07-05,True,2024-07-02
3737,859,5,427.63,2024-08-04,True,2024-08-02
3738,859,6,771.48,2024-09-03,True,2024-08-31
3739,860,1,613.16,2024-03-27,True,2024-03-23
3740,860,2,278.39,2024-04-26,True,2024-04-26
3741,860,3,273.8,2024-05-26,True,2024-05-24
3742,860,4,556.93,2024-06-25,True,2024-06-20
3743,861,1,647.17,2024-04-19,True,2024-04-23
3744,861,2,599.06,2024-05-19,True,2024-05-15
3745,861,3,785.37,2024-06-18,True,2024-06-13
3746,861,4,301.7,2024-07-18,True,2024-07-13
3747,861,5,890.62,2024-08-17,True,2024-08-13
3748,861,6,226.09,2024-09-16,True,2024-09-15
3749,862,1,681.28,2024-03-30,True,2024-03-25
3750,862,2,431.67,2024-04-29,True,2024-04-26
3751,862,3,992.82,2024-05-29,True,2024-05-27
3752,862,4,313.71,2024-06-28,True,2024-06-25
3753,862,5,911.25,2024-07-28,True,2024-07-31
3754,862,6,201.67,2024-08-27,True,2024-08-26
3755,863,1,534.06,2024-03-13,True,2024-03-10
3756,863,2,825.08,2024-04-12,True,2024-04-07
3757,863,3,306.25,2024-05-12,True,2024-05-08
3758,863,4,733.78,2024-06-11,True,2024-06-10
3759,863,5,839.85,2024-07-11,True,2024-07-09
3760,863,6,920.2,2024-08-10,True,2024-08-06
3761,864,1,788.73,2024-01-07,True,2024-01-12
3762,864,2,219.84,2024-02-06,True,2024-02-03
3763,864,3,648.84,2024-03-07,True,2024-03-05
3764,864,4,964.13,2024-04-06,True,2024-04-01
3765,864,5,617.4,2024-05-06,True,2024-05-05
3766,864,6,296.23,2024-06-05,False,
3767,865,1,343.79,2024-04-03,True,2024-04-01
3768,865,2,863.75,2024-05-03,True,2024-05-02
3769,865,3,845.54,2024-06-02,True,2024-06-01
3770,865,4,593.18,2024-07-02,False,
3771,866,1,471.97,2024-03-17,True,2024-03-12
3772,866,2,453.91,2024-04-16,True,2024-04-15
3773,866,3,633.42,2024-05-16,True,2024-05-15
3774,866,4,323.38,2024-06-15,False,
3775,866,5,742.89,2024-07-15,True,2024-07-16
3776,867,1,221.74,2024-02-13,True,2024-02-10
3777,867,2,313.97,2024-03-14,True,2024-03-13
3778,867,3,241.5,2024-04-13,True,2024-04-11
3779,867,4,594.38,2024-05-13,True,2024-05-12
3780,867,5,415.43,2024-06-12,True,2024-06-11
3781,868,1,587.34,2024-05-02,True,2024-05-01
3782,868,2,415.33,2024-06-01,False,
3783,868,3,740.08,2024-07-01,True,2024-06-29
3784,868,4,443.69,2024-07-31,True,2024-07-26
3785,869,1,362.77,2024-03-28,False,
3786,869,2,498.64,2024-04-27,False,
3787,869,3,825.62,2024-05-27,True,2024-05-22
3788,869,4,561.39,2024-06-26,True,2024-06-21
3789,869,5,431.4,2024-07-26,False,
